G217B gene name	G217B Annotation	G217B transcript	G217B predicted gene	G217B Pfam accession	G217B Pfam name	G217B Pfam description	Y footprint FPKM	H footprint FPKM	Y mRNA FPKM	H mRNA FPKM	Y footprint counts	H footprint counts	Y mRNA counts	H mRNA counts	Longer Leader	Leader Category	Y TE	H TE	mRNA Y/H
PBS2	dual specificity mitogen-activated protein kinase dSOR1, MAP kinase kinase (Pbs2), Wis1	ucsf_hc.01_1.G217B.00499	HISTO_AZ.Contig47.eannot.1600.final_new	PF00069.20|PF07714.12|PF14531.1|PF07387.6|PF05445.6	Pkinase|Pkinase_Tyr|Kinase-like|Seadorna_VP7|Pox_ser-thr_kin	Protein kinase domain|Protein tyrosine kinase|Kinase-like|Seadornavirus VP7|Poxvirus serine/threonine protein kinase	7.765254952509579	7.917109275795119	7.3357483759788575	7.825827589372933	3089.0	2685.0	3406.0	3976.0			0.9399814313326629	0.644501113809107	-0.6191679982148823
MFS1	 siderophore-iron transporter, iron-regulated transcript, yeast-enriched transcript 	ucsf_hc.01_1.G217B.00502	HISTO_AZ.Contig47.Fgenesh_histo.160.final_new	PF07690.11	MFS_1	Major Facilitator Superfamily	7.2143522273778835	6.641869620252826	7.566521318233869	7.264211504059632	1819.0	957.0	3448.0	2324.0			0.1583057639459553	-0.06912245641988513	0.17322102935343064
	auxin Efflux Carrier superfamily protein	ucsf_hc.01_1.G217B.00507	HISTO_AZ.Contig47.eannot.1566.final_new	PF03547.13	Mem_trans	Membrane transport protein	6.446879590201016	5.529692523145894	6.415526451041388	6.079765185653247	1161.0	481.0	1687.0	1111.0			0.5418279939615691	0.0031467648795686642	0.20667248056733456
	choline kinase	ucsf_hc.01_1.G217B.00509	HISTO_AZ.Contig47.Fgenesh_Aspergillus.138.final_new	PF01633.15|PF04428.9|PF01636.18	Choline_kinase|Choline_kin_N|APH	Choline/ethanolamine kinase|Choline kinase N terminus|Phosphotransferase enzyme family	4.050259200822565	4.3943472182903465	4.499577315062369	5.643560458787167	290.0	288.0	588.0	1080.0			0.061156740562137824	-0.6959938131098999	-1.2730719285456056
	C6 transcription factor	ucsf_hc.01_1.G217B.00513	HISTO_AZ.Contig47.eannot.1610.final_new	PF11951.3	Fungal_trans_2	Fungal specific transcription factor domain	-3.201203150217404	5.152868955823	2.22835170920097	4.835041603595927	1.0	256.0	64.0	324.0				0.8710467796139936	-2.7357786792157643
	importin beta-2 subunit	ucsf_hc.01_1.G217B.00523	HISTO_AZ.Contig47.Fgenesh_Aspergillus.144.final_new	PF02985.17|PF13513.1|PF13646.1|PF12717.2|PF12460.3|PF12755.2|PF01602.15|PF08389.7|PF12348.3|PF00514.18|PF08167.7|PF03130.11|PF11919.3|PF12830.2	HEAT|HEAT_EZ|HEAT_2|Cnd1|MMS19_C|Vac14_Fab1_bd|Adaptin_N|Xpo1|CLASP_N|Arm|RIX1|HEAT_PBS|DUF3437|Nipped-B_C	HEAT repeat|HEAT-like repeat|HEAT repeats|non-SMC mitotic condensation complex subunit 1|RNAPII transcription regulator C-terminal|Vacuolar 14 Fab1-binding region|Adaptin N terminal region|Exportin 1-like protein|CLASP N terminal|Armadillo/beta-catenin-like repeat|rRNA processing/ribosome biogenesis|PBS lyase HEAT-like repeat|Domain of unknown function (DUF3437)|Sister chromatid cohesion C-terminus	7.456856204073899	7.256790745884039	6.102896118287828	6.011118105581616	3496.0	2381.0	2031.0	1584.0			1.8644349405880125	1.7988920676893434	-0.0373107721145951
	SacI domain-containing protein	ucsf_hc.01_1.G217B.00525	HISTO_AZ.Contig47.eannot.1612.final_new	PF02383.13|PF12456.3	Syja_N|hSac2	SacI homology domain|Inositol phosphatase	2.789225477328807	3.7349238143713777	3.4368726206500035	4.777174674101357	144.0	217.0	335.0	705.0			-0.13717228851925523	-0.4890314323430589	-1.4693908382721608
COP1	archain, coatomer subunit delta, Hc yeast-phase induced	ucsf_hc.01_1.G217B.00528	HISTO_AZ.Contig47.fgenesh_plus.53.final_new	PF00928.16|PF01217.15|PF08579.6|PF12363.3	Adap_comp_sub|Clat_adaptor_s|RPM2|DUF3647	Adaptor complexes medium subunit family|Clathrin adaptor complex small chain|Mitochondrial ribonuclease P subunit (RPM2)|Phage protein	8.515626278709563	7.463525767056667	8.064811911249505	6.955460957965025	4002.0	1510.0	4348.0	1675.0			0.9612892222619993	1.0612842364785626	0.980262168463673
	 DUF2420 domain-containing protein, conserved family in fungi 	ucsf_hc.01_1.G217B.00529	HISTO_AZ.Contig47.Fgenesh_Aspergillus.149.final_new	PF10336.4	DUF2420	Protein of unknown function (DUF2420)	5.445775497370145	4.781253736835285	6.475883692815927	5.998354792178352	859.0	424.0	2605.0	1555.0			-0.5196333406438405	-0.6638816279561466	0.3484401158167678
	conserved protein of unknown function	ucsf_hc.01_1.G217B.00530	HISTO_AZ.Contig47.Fgenesh_Neurospora.131.final_new				2.990982436556938	2.1278238263766727	4.779223940872792	4.9295780899022725	93.0	40.0	477.0	440.0			-1.277766649513913	-2.248534836138679	-0.2794429338502873
SCS7	inositolphosphorylceramide-B C-26 hydroxylase	ucsf_hc.01_1.G217B.00533	HISTO_AZ.Contig47.Fgenesh_histo.132.final_new	PF00173.23|PF04116.8	Cyt-b5|FA_hydroxylase	Cytochrome b5-like Heme/Steroid binding domain|Fatty acid hydroxylase superfamily	7.630021610033888	8.096814541672009	6.403530870669623	7.376548571797224	1612.0	1743.0	1023.0	1669.0			1.736965594166206	1.2734853972617053	-1.1021064859484087
	conserved protein of unknown function	ucsf_hc.01_1.G217B.00536	HISTO_AZ.Contig47.Fgenesh_Neurospora.136.final_new	PF01576.14|PF05557.8|PF08317.6|PF08614.6|PF15175.1|PF00261.15|PF04582.7|PF12128.3|PF13094.1|PF04156.9|PF10186.4|PF00804.20|PF12329.3|PF11559.3|PF04102.7	Myosin_tail_1|MAD|Spc7|ATG16|SPATA24|Tropomyosin|Reo_sigmaC|DUF3584|CENP-Q|IncA|Atg14|Syntaxin|TMF_DNA_bd|ADIP|SlyX	Myosin tail|Mitotic checkpoint protein|Spc7 kinetochore protein|Autophagy protein 16 (ATG16)|Spermatogenesis-associated protein 24|Tropomyosin|Reovirus sigma C capsid protein|Protein of unknown function (DUF3584)|CENP-Q, a CENPA-CAD centromere complex subunit|IncA protein|UV radiation resistance protein and autophagy-related subunit 14|Syntaxin|TATA element modulatory factor 1 DNA binding|Afadin- and alpha -actinin-Binding|SlyX	-1.7615800126602867	0.17745459410127304	5.88875621818855	2.979208857626873	3.0	9.0	895.0	99.0			-7.139861376046895		2.78045857574087
	3-isopropylmalate dehydrogenase	ucsf_hc.01_1.G217B.00538	HISTO_AZ.Contig47.fgenesh_plus.24.final_new	PF00180.15	Iso_dh	Isocitrate/isopropylmalate dehydrogenase	6.422150788307056	8.687686219745803	6.802532805743728	8.195945295832033	567.0	2133.0	1096.0	2393.0			0.13009283736526944	1.0449603513006913	-1.5225012749091116
	anaphase-promoting complex subunit 10	ucsf_hc.01_1.G217B.00539	HISTO_AZ.Contig47.Fgenesh_histo.137.final_new	PF03256.11	APC10	Anaphase-promoting complex, subunit 10 (APC10)	3.6049382332511466	2.920875210404778	5.617363214429436	5.106894624414405	115.0	56.0	689.0	402.0			-1.5019501263763484	-1.632799986622706	0.3813798051942241
PIS1	CDP-diacylglycerol-inositol 3-phosphatidyltransferase PIS	ucsf_hc.01_1.G217B.00540	HISTO_AZ.Contig47.eannot.1624.final_new	PF01066.16	CDP-OH_P_transf	CDP-alcohol phosphatidyltransferase	6.829079218230394	6.24573586164882	5.722581177408558	5.736654998538923	812.0	424.0	560.0	470.0			1.616972895623777	1.0623002904968173	-0.14316260595117214
	potassium/sodium efflux P-type ATPase	ucsf_hc.01_1.G217B.00544	HISTO_AZ.Contig47.eannot.1627.final_new	PF00122.15|PF00689.16|PF00702.21|PF00690.21|PF13246.1|PF12710.2|PF08282.7	E1-E2_ATPase|Cation_ATPase_C|Hydrolase|Cation_ATPase_N|Hydrolase_like2|HAD|Hydrolase_3	E1-E2 ATPase|Cation transporting ATPase, C-terminus|haloacid dehalogenase-like hydrolase|Cation transporter/ATPase, N-terminus|Putative hydrolase of sodium-potassium ATPase alpha subunit|haloacid dehalogenase-like hydrolase|haloacid dehalogenase-like hydrolase	7.953577737120257	5.581844849180608	9.061741797022476	5.732753069652379	5537.0	837.0	17725.0	1466.0			-0.5976892051002776	0.40231120691515	3.1998999425492904
	ubiquitin family protein	ucsf_hc.01_1.G217B.00551	HISTO_AZ.Contig47.Fgenesh_histo.191.final_new	PF00240.18|PF10302.4	ubiquitin|DUF2407	Ubiquitin family|DUF2407 ubiquitin-like domain	8.975640993570124	7.403637062182787	8.237615336168053	7.068761015971324	7532.0	1982.0	6706.0	2479.0			1.248500512204012	0.8880954735983835	1.0397655353759223
	 conserved protein family of unknown function	ucsf_hc.01_1.G217B.00554	HISTO_AZ.Contig47.Fgenesh_histo.195.final_new				-2.1675723723361235	4.662233164670678	3.637021918429175	6.121279415860663	1.0	89.0	83.0	386.0				-0.9058268238030642	-2.6133462822522944
KAP95	importin subunit beta-1	ucsf_hc.01_1.G217B.00559	HISTO_AZ.Contig47.Fgenesh_histo.205.final_new	PF02985.17|PF13646.1|PF13513.1|PF03810.14|PF00514.18|PF12348.3|PF03130.11|PF12054.3	HEAT|HEAT_2|HEAT_EZ|IBN_N|Arm|CLASP_N|HEAT_PBS|DUF3535	HEAT repeat|HEAT repeats|HEAT-like repeat|Importin-beta N-terminal domain|Armadillo/beta-catenin-like repeat|CLASP N terminal|PBS lyase HEAT-like repeat|Domain of unknown function (DUF3535)	8.050953458096657	8.198890953219175	6.075616943653016	6.461817487070514	4912.0	4258.0	1855.0	2015.0			2.485811369245582	2.2902928935355824	-0.5152893282383042
APC4	anaphase-promoting complex component Cut20/Apc4	ucsf_hc.01_1.G217B.00560	HISTO_AZ.Contig47.Fgenesh_histo.206.final_new	PF12896.2|PF12894.2|PF00400.27|PF06198.6	Apc4|Apc4_WD40|WD40|DUF999	Anaphase-promoting complex, cyclosome, subunit 4|Anaphase-promoting complex subunit 4 WD40 domain|WD domain, G-beta repeat|Protein of unknown function (DUF999)	4.112573796536232	4.0531842582233315	4.6860680046862155	4.5307177048202165	305.0	229.0	674.0	503.0			-0.06301935334804254	0.07568598079003586	0.02626151504519214
	 conserved protein of unknown function	ucsf_hc.01_1.G217B.00561	HISTO_AZ.Contig47-snap.110.final_new				-0.12938115583201584	2.0161043283969704	2.749481104949948	3.9272698086431523	13.0	45.0	142.0	267.0			-2.3683874059800227	-1.357946052859261	-1.306877488514011
	von Willebrand factor	ucsf_hc.01_1.G217B.00563	HISTO_AZ.Contig47-snap.111.final_new	PF00092.23|PF13519.1|PF10138.4|PF13768.1	VWA|VWA_2|vWA-TerF-like|VWA_3	von Willebrand factor type A domain|von Willebrand factor type A domain|vWA found in TerF C terminus|von Willebrand factor type A domain	-2.584310160604807	6.3050373220564	4.263097213699465	6.045775245276133	1.0	371.0	171.0	489.0			-6.336932519502332	0.812481504167188	-1.9117668163974741
	GNAT family acetyltransferase	ucsf_hc.01_1.G217B.00568	HISTO_AZ.Contig47.Fgenesh_histo.13.final_new	PF00583.19|PF13673.1|PF13508.1|PF14542.1|PF13527.1|PF14398.1	Acetyltransf_1|Acetyltransf_10|Acetyltransf_7|Acetyltransf_CG|Acetyltransf_9|ATPgrasp_YheCD	Acetyltransferase (GNAT) family|Acetyltransferase (GNAT) domain|Acetyltransferase (GNAT) domain|GCN5-related N-acetyl-transferase|Acetyltransferase (GNAT) domain|YheC/D like ATP-grasp	3.9214467743951156	3.7900920532652775	3.9221583350096156	4.2164789629420545	70.0	50.0	104.0	106.0			0.509763294187441	0.12683251771014392	-0.42340941275324573
	BTB/POZ domain-containing protein	ucsf_hc.01_1.G217B.00569	HISTO_AZ.Contig47.Fgenesh_histo.14.final_new	PF00651.26	BTB	BTB/POZ domain	0.4966534069096859	3.2657630122289336	1.8006773842442008	3.917940919704023	9.0	48.0	33.0	119.0				-0.09895848008816843	-2.246352320280629
CDC45	DNA replication initiation factor Cdc45	ucsf_hc.01_1.G217B.00571	HISTO_AZ.Contig47.eannot.1595.final_new	PF02724.9|PF04147.7|PF05285.7|PF07423.6|PF09756.4	CDC45|Nop14|SDA1|DUF1510|DDRGK	CDC45-like protein|Nop14-like family|SDA1|Protein of unknown function (DUF1510)|DDRGK domain	4.422177261961595	4.052681629051335	4.3313787020818895	4.68009560064663	393.0	238.0	548.0	580.0			0.6012734146816467	-0.07419454420837379	-0.4778056833855473
GPI8	GPI-anchor transamidase	ucsf_hc.01_1.G217B.00572	HISTO_AZ.Contig47-snap.116.final_new	PF01650.13	Peptidase_C13	Peptidase C13 family	6.381311058400128	6.15242579960975	7.115433823729309	7.178444898804568	719.0	480.0	1776.0	1542.0			-0.22364791052724042	-0.4727996718078975	-0.19209985989606615
	F-box domain-containing protein	ucsf_hc.01_1.G217B.00573	HISTO_AZ.Contig47.Fgenesh_Aspergillus.40.final_new	PF12937.2|PF00646.28|PF02535.17|PF04592.9	F-box-like|F-box|Zip|SelP_N	F-box-like|F-box domain|ZIP Zinc transporter|Selenoprotein P, N terminal region	4.373752048957485	6.197644753824358	4.616685618061233	6.598686733419423	478.0	1324.0	840.0	2758.0			0.26754128569819313	0.15217744779185605	-2.111089900178997
	 alpha-1,4 amylase, yeast-enriched transcript 	ucsf_hc.01_1.G217B.00577	HISTO_AZ.Contig47.Fgenesh_Aspergillus.47.final_new	PF00128.19|PF02324.11	Alpha-amylase|Glyco_hydro_70	Alpha amylase, catalytic domain|Glycosyl hydrolase family 70	6.180500011410532	2.9250674324669874	7.1520891023602005	4.722959056360188	830.0	68.0	2417.0	373.0			-0.46111423614772695	-1.2446721965062797	2.3000412611792056
	mitochondrial phosphate carrier protein	ucsf_hc.01_1.G217B.00578	HISTO_AZ.Contig47.fgenesh_plus.77.final_new	PF00153.22	Mito_carr	Mitochondrial carrier protein	9.152781832379366	8.801094920787083	7.478856750336685	8.034256775925035	3872.0	2374.0	1802.0	2201.0			2.1843999368446227	1.3200575722489685	-0.6844888104091575
	conserved protein of unknown function	ucsf_hc.01_1.G217B.00580	HISTO_AZ.Contig47-snap.121.final_new				4.567652882850309	4.1252583829758445	4.749394073373659	4.779349256531288	396.0	228.0	667.0	566.0			0.3287336642785914	-0.10087144616852228	-0.15904396797843567
PAP1	poly(A) polymerase	ucsf_hc.01_1.G217B.00584	HISTO_AZ.Contig47.eannot.1597.final_new	PF04928.12|PF04926.10|PF01909.18|PF03813.9	PAP_central|PAP_RNA-bind|NTP_transf_2|Nrap	Poly(A) polymerase central domain|Poly(A) polymerase predicted RNA binding domain|Nucleotidyltransferase domain|Nrap protein	4.8885475347273255	5.313658977699584	7.714099335188612	6.943714797591653	317.0	333.0	3337.0	1626.0			-2.3150769456593454	-1.0768363925051485	0.641295752776152
	external NADH-ubiquinone oxidoreductase, fatty-acid amide hydrolase	ucsf_hc.01_1.G217B.00585	HISTO_AZ.Contig47.eannot.1652.final_new	PF01425.16	Amidase	Amidase	3.9943686848734927	3.448604952839328	4.461156450490842	4.334242401090295	153.0	82.0	314.0	239.0			0.043687089184591965	-0.33241802086404615	-0.002174735420259921
NDH1	 pyridine nucleotide-disulphide oxidoreductase, nitrosative stress induced transcript 	ucsf_hc.01_1.G217B.00586	HISTO_AZ.Contig47.eannot.1654.final_new	PF07992.9|PF00070.22|PF13738.1	Pyr_redox_2|Pyr_redox|Pyr_redox_3	Pyridine nucleotide-disulphide oxidoreductase|Pyridine nucleotide-disulphide oxidoreductase|Pyridine nucleotide-disulphide oxidoreductase	-0.23666489560906945	-0.03459588301371598	3.789825106196537	3.9895508018483317	10.0	9.0	242.0	231.0			-3.516015147003665	-3.470927257475127	-0.32881448047260164
NIT62	 conserved protein of unknown function, nitrosative stress-induced transcript 	ucsf_hc.01_1.G217B.00587	HISTO_AZ.Contig47.Fgenesh_histo.41.final_new	PF06223.7|PF10083.4	Phage_tail_T|DUF2321	Minor tail protein T|Uncharacterized protein conserved in bacteria (DUF2321)	5.428642403015254	4.203046308004014	6.65337747054513	6.738014030834712	272.0	91.0	944.0	832.0			-0.7142602127279347	-1.9817482954437775	-0.21372534511038932
	 alpha-crystallin domain-containing protein	ucsf_hc.01_1.G217B.00589	HISTO_AZ.Contig47.Fgenesh_Neurospora.32.final_new	PF00011.16	HSP20	Hsp20/alpha crystallin family	4.016342255728778	7.405769638217143	3.9043272099393755	6.9437566053466355	131.0	1074.0	180.0	1230.0			0.6224899005913431	1.0152324602574287	-3.168518180228067
	 exo-beta-1,3-glucanase 	ucsf_hc.01_1.G217B.00590	HISTO_AZ.Contig47.fgenesh_plus.39.final_new	PF12708.2|PF12218.3	Pectate_lyase_3|End_N_terminal	Pectate lyase superfamily protein|N terminal extension of bacteriophage endosialidase	6.136147161260043	5.7793325652343	7.408160743691936	6.4698945821258125	1334.0	815.0	4784.0	2075.0			-0.7615387276299521	-0.13734258950459122	0.8091773767453168
	conserved protein of unknown function	ucsf_hc.01_1.G217B.00596	HISTO_AZ.Contig47.eannot.1601.final_new				6.258383708758878	7.037085736656949	5.028418177250502	6.230747624622838	1499.0	2012.0	949.0	1815.0			1.740440386310317	1.359557539421032	-1.3314182321931431
	GPI-anchored protein	ucsf_hc.01_1.G217B.00601	HISTO_AZ.Contig47.Fgenesh_Aspergillus.78.final_new				-3.2078362425498512	2.5037878681086365	5.5880408311143395	5.027717319486887	1.0	41.0	660.0	372.0			-8.285402218862249	-1.9707100239913293	0.4312347268066459
	 poly(A) polymerase pla1, DUF455 domain-containing protein, multiple domain hits 	ucsf_hc.01_1.G217B.00602	HISTO_AZ.Contig47.Fgenesh_Aspergillus.79.final_new	PF13563.1|PF04928.12|PF04457.7|PF03372.18|PF04926.10|PF01909.18|PF03813.9|PF02203.10	2_5_RNA_ligase2|PAP_central|DUF504|Exo_endo_phos|PAP_RNA-bind|NTP_transf_2|Nrap|TarH	2'-5' RNA ligase superfamily|Poly(A) polymerase central domain|Protein of unknown function (DUF504)|Endonuclease/Exonuclease/phosphatase family|Poly(A) polymerase predicted RNA binding domain|Nucleotidyltransferase domain|Nrap protein|Tar ligand binding domain homologue	5.093863817529556	6.243680929389311	5.653834908184834	6.496911295744422	909.0	1578.0	1990.0	2967.0			-0.049496235853336845	0.2999890610318099	-0.9721651723803948
	cation diffusion facilitator 1	ucsf_hc.01_1.G217B.00603	HISTO_AZ.Contig47.eannot.1665.final_new	PF01545.16	Cation_efflux	Cation efflux family	5.8288369181529776	5.399847015437721	6.6400408323788405	6.461225056634463	530.0	308.0	1381.0	1014.0			-0.3007290594239218	-0.5081586138098215	0.04972699092357047
	metalloreductase FreB	ucsf_hc.01_1.G217B.00608	HISTO_AZ.Contig47.Fgenesh_histo.78.final_new	PF01794.14|PF08030.7|PF08022.7|PF00175.16	Ferric_reduct|NAD_binding_6|FAD_binding_8|NAD_binding_1	Ferric reductase like transmembrane component|Ferric reductase NAD binding domain|FAD-binding domain|Oxidoreductase NAD-binding domain	-0.2516833270400016	2.7514816171412737	2.718439913741075	4.916017142814294	11.0	69.0	128.0	488.0			-2.4596483859791354	-1.6113160982860992	-2.326666013894026
	 2-deoxy-D-gluconate 3-dehydrogenase, no start met 	ucsf_hc.01_1.G217B.00610	HISTO_AZ.Contig47.genewise.114.final_new	PF00106.20|PF13561.1|PF08659.5|PF01370.16|PF12242.3|PF02882.14	adh_short|adh_short_C2|KR|Epimerase|Eno-Rase_NADH_b|THF_DHG_CYH_C	short chain dehydrogenase|Enoyl-(Acyl carrier protein) reductase|KR domain|NAD dependent epimerase/dehydratase family|NAD(P)H binding domain of trans-2-enoyl-CoA reductase|Tetrahydrofolate dehydrogenase/cyclohydrolase, NAD(P)-binding domain	5.624698493637133	7.808088953207712	6.358646788650359	7.856812226267146	298.0	1059.0	736.0	1728.0			-0.22347344021128412	0.5044961543274864	-1.6272542224375943
		ucsf_hc.01_1.G217B.00612					3.6109741552970434	-0.8929347337901252	7.458672424862083	7.491047062735392	29.0	1.0	620.0	527.0			-3.337223414763099	-7.830762369138597	-0.16146342269411562
	C6 transcription factor	ucsf_hc.01_1.G217B.00616	HISTO_AZ.Contig47.Fgenesh_histo.82.final_new	PF04082.13|PF00172.13|PF09292.5	Fungal_trans|Zn_clus|Neil1-DNA_bind	Fungal specific transcription factor domain|Fungal Zn(2)-Cys(6) binuclear cluster domain|Endonuclease VIII-like 1, DNA bind	2.30553418319825	3.3470160589306275	4.130080599693709	4.602421133141717	77.0	124.0	405.0	467.0			-1.3140715616935181	-0.7021856468241685	-0.6014293182688144
	3-ketoacyl-acyl carrier protein reductase	ucsf_hc.01_1.G217B.00617	HISTO_AZ.Contig47.Fgenesh_histo.83.final_new	PF00106.20|PF13561.1|PF08659.5|PF13840.1	adh_short|adh_short_C2|KR|ACT_7	short chain dehydrogenase|Enoyl-(Acyl carrier protein) reductase|KR domain|ACT domain	4.678992578725694	4.485576889463605	6.023850273568787	6.073878776005971	114.0	78.0	430.0	370.0			-0.8343828400411515	-1.0350824591554453	-0.17911728725799136
	xylitol dehydrogenase	ucsf_hc.01_1.G217B.00618	HISTO_AZ.Contig47.Fgenesh_histo.84.final_new	PF08240.7|PF00107.21|PF02558.11|PF06906.6|PF00899.16	ADH_N|ADH_zinc_N|ApbA|DUF1272|ThiF	Alcohol dehydrogenase GroES-like domain|Zinc-binding dehydrogenase|Ketopantoate reductase PanE/ApbA|Protein of unknown function (DUF1272)|ThiF family	1.9092963910481469	8.894545552792529	4.678701253351146	8.900024701648682	32.0	3172.0	324.0	5023.0			-2.2589300075010574	0.5477402785307675	-4.350412233118344
	beta-N-hexosaminidase	ucsf_hc.01_1.G217B.00625	HISTO_AZ.Contig47.Fgenesh_Neurospora.77.final_new	PF00728.17|PF02838.10	Glyco_hydro_20|Glyco_hydro_20b	Glycosyl hydrolase family 20, catalytic domain|Glycosyl hydrolase family 20, domain 2		1.7587090460448676	3.262428796456541	3.111600932643357	0.0	34.0	183.0	137.0				-0.7996724592115685	0.02173907899237726
	UBX domain-containing protein	ucsf_hc.01_1.G217B.00627	HISTO_AZ.Contig47.eannot.1669.final_new	PF14555.1|PF00789.15|PF05279.6|PF07946.9|PF03985.8|PF09756.4	UBA_4|UBX|Asp-B-Hydro_N|DUF1682|Paf1|DDRGK	UBA-like domain|UBX domain|Aspartyl beta-hydroxylase N-terminal region|Protein of unknown function (DUF1682)|Paf1|DDRGK domain	6.70878116613527	6.55849578265686	7.569369454611754	7.373906920152161	1166.0	822.0	3144.0	2282.0			-0.3501134336745424	-0.2621917101083806	0.06637374963878528
